,LandValue,BuildValue,TotalValue,SchoolDist,CityName,YearBuilt,SqMeters,LandUse,avgAge,density,buildCover,pvmnt,treecover,parkDist,water
940,64000.0,321000.0,385000.0,281,NEW HOPE,2016,8820.61530375,RESIDENTIAL,73.7,3599.30657041043,34,110,332,108.66462707519531,52
941,58000.0,168600.0,226600.0,279,BROOKLYN PARK,1975,11717.89330928,RESIDENTIAL,29.3,7075.175804370386,203,182,377,438.0,0
942,153000.0,378800.0,531800.0,272,EDEN PRAIRIE,1994,17391.85272916,RESIDENTIAL,47.8,3039.7241486811763,0,0,0,220.04544067382812,0
943,68000.0,193400.0,261400.0,279,BROOKLYN PARK,1994,9750.00410862,RESIDENTIAL,31.6,4425.762960515126,62,93,599,229.65191650390625,7
944,17700.0,139300.0,157000.0,001,MINNEAPOLIS,1910,5262.13512353,RESIDENTIAL,29.0,12990.131815895973,0,0,0,132.0,0
945,50000.0,197000.0,247000.0,284,PLYMOUTH,2007,1407.99231807,TOWNHOUSE,34.7,3498.303094398041,56,502,185,37.94733428955078,0
946,339800.0,975500.0,1315300.0,0623,ROSEVILLE,1986,33976.8,Res 1 unit,33.5,4077.9327401112528,68,85,488,451.43768310546875,0
947,13600.0,117900.0,131500.0,001,MINNEAPOLIS,1913,5082.98087049,RESIDENTIAL,22.3,4797.6955398976415,123,274,188,568.8619995117188,0
949,30000.0,160000.0,190000.0,0625,ST PAUL,1886,4800.31,Res 1 unit,30.9,10095.277375912634,0,32,217,346.652587890625,0
950,1000.0,118400.0,119400.0,0625,ST PAUL,1918,,Res 1 unit,36.3,15869.715555954912,66,144,379,193.21490478515625,0
951,50000.0,199000.0,249000.0,286,BROOKLYN CENTER,1972,11198.02764772,RESIDENTIAL,27.6,4634.957899982151,102,232,218,36.0,0
952,25000.0,81100.0,106100.0,270,MINNETONKA,1975,169612.53860631,CONDOMINIUM,61.8,8342.748124591935,23,28,134,780.87646484375,131
953,72000.0,136000.0,208000.0,281,NEW HOPE,1964,11256.96110932,RESIDENTIAL,41.7,3753.1851136172295,114,316,315,262.97528076171875,3
954,88000.0,255000.0,343000.0,011,CHAMPLIN,1998,9812.30677008,RESIDENTIAL,41.2,1990.1847768466178,198,440,100,288.0,0
955,78300.0,361700.0,440000.0,001,MINNEAPOLIS,1924,5055.12021002,RESIDENTIAL,40.2,4076.0817991152508,0,0,0,246.0,0
956,236000.0,435200.0,671200.0,270,MINNETONKA,1992,53790.59256162,RESIDENTIAL,64.3,2814.7397892051604,107,163,280,384.0,0
957,35000.0,216500.0,251500.0,0625,ST PAUL,1937,4961.48,Res 1 unit,32.6,7314.102489468865,63,71,334,711.1961669921875,375
958,73000.0,179000.0,252000.0,281,ROBBINSDALE,1955,4545.96874334,RESIDENTIAL,53.6,5719.957069483949,119,199,340,174.92855834960938,110
959,100000.0,224000.0,324000.0,281,PLYMOUTH,1982,15919.59315983,RESIDENTIAL,43.4,3379.3278126413365,34,98,186,456.0394592285156,0
960,102300.0,238500.0,340800.0,0623,FALCON HEIGHTS,1947,9709.52,Res 1 unit,46.3,4810.82007409719,9,131,492,199.44923400878906,15
961,11000.0,78000.0,89000.0,001,MINNEAPOLIS,1995,61375.78703997,CONDOMINIUM,30.5,11266.83748744362,0,30,168,648.4720458984375,4
962,98000.0,229000.0,327000.0,279,PLYMOUTH,1992,15044.19187049,RESIDENTIAL,36.7,3030.492353575337,47,93,624,311.36474609375,12
963,121500.0,110300.0,231800.0,0621,ARDEN HILLS,1939,39291.12,Res 1 unit,38.7,1604.194654798603,209,300,202,84.0,0
964,73000.0,186000.0,259000.0,011,CHAMPLIN,1986,11217.36803807,RESIDENTIAL,35.2,3227.590203504566,103,104,602,180.0,0
965,82900.0,107500.0,190400.0,271,BLOOMINGTON,1953,7681.56917122,RESIDENTIAL,38.5,3006.4822952673403,0,0,0,474.34161376953125,0
966,70700.0,209600.0,280300.0,279,MAPLE GROVE,1974,10625.12132606,RESIDENTIAL,45.5,3916.460369754254,90,413,235,421.070068359375,0
967,75000.0,414900.0,489900.0,279,MAPLE GROVE,2004,11200.16893317,RESIDENTIAL,40.2,3974.186029414738,75,158,549,318.9043884277344,0
968,61000.0,120000.0,181000.0,011,CHAMPLIN,1955,16062.46092047,RESIDENTIAL,44.6,2888.113877365174,0,0,477,324.4996337890625,106
969,11000.0,142900.0,153900.0,0625,ST PAUL,1885,4399.56,Res 1 unit,37.1,3211.164853439389,87,139,358,103.57605743408203,0
970,52100.0,219300.0,271400.0,0622,NORTH ST PAUL,1955,10001.38,Res 1 unit,36.4,3649.99140245761,6,2,39,168.1071014404297,838
971,98000.0,232000.0,330000.0,279,PLYMOUTH,1990,20952.61694305,RESIDENTIAL,36.7,3030.492353575337,57,180,443,237.73934936523438,5
972,31100.0,180900.0,212000.0,0625,ST PAUL,1972,5880.6,Res 1 unit,28.3,10548.111508031005,72,185,471,126.0,0
973,264100.0,608300.0,872400.0,283,ST. LOUIS PARK,1977,14348.54269487,RESIDENTIAL,43.8,2542.9548319917258,101,220,387,171.9185791015625,0
974,23200.0,196800.0,220000.0,001,MINNEAPOLIS,1922,5166.61757589,RESIDENTIAL,34.2,10320.171962481912,162,181,320,486.0,0
976,12000.0,157000.0,169000.0,011,CHAMPLIN,2001,1351.10011725,TOWNHOUSE,39.0,6098.6054977355225,62,114,495,240.0,0
977,87000.0,128700.0,215700.0,0623,SHOREVIEW,1966,10798.52,Res 1 unit,45.1,3308.567622678304,52,156,344,300.5395202636719,0
978,168000.0,197000.0,365000.0,270,GOLDEN VALLEY,1953,14616.42480641,RESIDENTIAL,46.0,2000.1773435445748,62,128,154,18.0,414
979,136000.0,148600.0,284600.0,0625,ST PAUL,1922,4878.72,Res 1 unit,24.2,10851.573401470892,123,493,58,350.52532958984375,33
980,60000.0,120000.0,180000.0,284,WAYZATA,1970,362809.14504594,CONDOMINIUM,61.7,4727.728494710983,0,0,99,224.01785278320312,0
981,7200.0,119500.0,126700.0,0625,ST PAUL,1917,5205.42,Res 1 unit,28.7,8704.785689220906,1,102,142,264.0,131
982,65000.0,281500.0,346500.0,011,BROOKLYN PARK,1975,40233.13595188,RESIDENTIAL,30.7,5609.483046032126,245,287,250,441.56085205078125,0
983,90000.0,167000.0,257000.0,276,SHOREWOOD,1945,37126.23876028,RESIDENTIAL,57.5,1753.9610080242342,7,19,141,48.0,26
984,24000.0,118800.0,142800.0,280,EDINA,1986,51228.25947048,CONDOMINIUM,58.9,6313.0483946417135,0,0,0,126.14277648925781,0
985,4800.0,342200.0,347000.0,001,MINNEAPOLIS,1983,71049.92822945,CONDOMINIUM,53.2,8236.142033314178,0,0,0,80.49844360351562,0
986,29500.0,199500.0,229000.0,001,MINNEAPOLIS,1930,5056.69544839,RESIDENTIAL-TWO UNIT,43.2,8046.963956671865,0,0,0,594.9386596679688,0
987,188100.0,493500.0,681600.0,270,MINNETONKA,2017,37786.79410427,RESIDENTIAL,42.5,2161.2240954867716,0,0,0,533.7302856445312,900
988,163000.0,290900.0,453900.0,0625,ST PAUL,1923,7374.71,Res 1 unit,35.5,10588.0708613958,0,158,242,745.2086791992188,0
989,50000.0,152300.0,202300.0,0625,ST PAUL,1887,849.42,Res 1 unit,30.3,8882.271489613808,97,172,507,94.86833190917969,0
990,50000.0,102000.0,152000.0,284,PLYMOUTH,1983,1925.00133522,TOWNHOUSE,31.9,3495.535599101146,217,399,147,366.3441162109375,0
991,47500.0,150000.0,197500.0,001,MINNEAPOLIS,1913,5890.81268641,RESIDENTIAL,40.2,4923.396035823027,15,102,591,396.0,0
992,194000.0,269200.0,463200.0,270,MINNETONKA,1953,27001.37263733,RESIDENTIAL,47.2,1564.5195674046763,115,337,12,54.0,13
993,70200.0,197500.0,267700.0,0623,LITTLE CANADA,1999,,Res 1 unit,35.6,3118.3948115228022,196,183,273,150.0,11
994,50000.0,162000.0,212000.0,001,MINNEAPOLIS,1914,5168.96969898,RESIDENTIAL,47.8,4073.0031093194616,51,81,312,244.82647705078125,306
995,110000.0,128100.0,238100.0,271,BLOOMINGTON,1954,11557.05213352,RESIDENTIAL,40.7,3994.4187065805213,0,0,0,271.1309814453125,0
996,38200.0,239300.0,277500.0,001,MINNEAPOLIS,1925,5079.35671497,RESIDENTIAL,42.5,8974.705149281088,0,0,0,390.0,0
997,75000.0,281900.0,356900.0,0624,VADNAIS HEIGHTS,1986,16491.82,Res 1 unit,48.3,3677.851390470365,187,216,342,93.7229995727539,0
998,11600.0,153800.0,165400.0,0625,ST PAUL,1917,4922.28,Res 1 unit,23.4,10805.04307151853,87,145,512,375.89892578125,0
999,1000.0,177600.0,178600.0,0621,ROSEVILLE,2001,,Res 1 unit,33.3,879.7499064091345,75,464,160,513.0614013671875,0
1000,60400.0,164100.0,224500.0,001,MINNEAPOLIS,1900,7098.07118741,RESIDENTIAL,43.7,7897.381247557664,98,204,425,635.0936889648438,0
